,Unnamed: 0,iso3,age,female,urban,edu,year,Vitamin B9,Vitamin B3,Vitamin B2,Total Milk,Zinc,Vitamin E,Vitamin D,Vitamin C,Vitamin B12,Vitamin B6,Vitamin A,Selenium,Potassium,Magnesium,Iron,Iodine,Dietary Sodium,Calcium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Tea,Coffee,Fruit juices,Sugar-sweetened beverages,Yoghurt (including fermented milk),Cheese,Eggs,Total seafoods,Unprocessed red meats,Total processed meats,Whole grains,Refined grains,nuts and seeds,beans and legumes,potatoes,non-starchy vegetables,fruits,sum_food
54707,54707,LBY,999.0,999,999,999,2018,1.52040959150309,28.4354983241039,1.35650523049948,0.09473136695762407,4.03761737423857,9.96727470114247,0.15109390111949,85.0425129763443,3.76844443492181,1.52040959150309,1122.95325022674,160.314279407041,1905.18729210739,183.84647830205,8.05904325591741,141.168059708134,3142.22516908259,544.218148808592,10.6935599086391,28.884123724844,257.134389429456,626.26322434669,20.5036588370773,2.56697876356314,13.3211767235062,13.1449140897666,54.4304473109722,54.5454091309602,0.0007302503796407015,0.00048770044068770387,0.018369868033256437,0.17701910961202724,0.04749805224455518,0.013338236957741587,0.02197847354612793,0.024305456789668282,0.027842724739671733,0.012402256018886112,0.011202738532805031,0.332834859197218,0.014454922762316887,0.028068735603697995,0.050330796863047936,0.08455706692696495,0.039847384394062116,1322.9473893168683
55271,55271,LCA,999.0,999,999,999,2018,1.10679563948166,14.0438202237819,1.06793554695443,0.08842891385517315,4.15997009889149,11.9591774243221,2.6178456582063,44.2347225761273,3.02410784069137,1.10679563948166,508.689683998487,108.206645697172,1254.92727551813,185.997215130316,13.9190049853708,123.577971774001,2324.33009242463,544.72273716219,11.5981080258055,15.6709289454811,222.120799713401,424.628164629093,82.5781867688724,2.4653117368845,7.71188217604171,9.98740719803108,49.7811166053102,57.9257912697345,0.0004193584288971419,6.570355449050145e-05,0.025700161771183037,0.33690577658336407,0.01778138007881394,0.005908718370304913,0.01180321658319786,0.01910754073961883,0.041321436199946424,0.009562079530202772,0.051916087558596086,0.13066358112480694,0.0005378450053980547,0.06051904119747435,0.021247777522278934,0.09704253621519505,0.08106884568105793,944.8835776173391
55835,55835,LKA,999.0,999,999,999,2018,1.322376326552,16.1638548482192,0.406948074945209,0.09512968180051122,7.61036161969866,6.39830981748076,1.8713940655264,46.0473311706518,1.88640401228711,1.322376326552,1204.03697089996,107.153295116908,1122.86894956608,281.505651353029,19.6881554030508,119.607805175078,2565.24719635942,487.335280993749,15.0517569571543,11.4926560154901,81.5503881483613,306.748152653082,97.76767990583852,2.3393723976517,11.4100647791482,9.46350978751896,57.8681036811933,68.7045821269192,0.0002688567114275249,0.0006034663565221964,0.003068559384961792,0.17422616063093516,0.008559735170912533,0.0006796463207532357,0.006973634417788998,0.016432389346799203,0.028508038075601736,0.004207239731716861,0.021578947933717337,0.3901064497034979,0.006463382289567279,0.054511110705774864,0.007234989980266545,0.1291298235355926,0.052317887903653056,1514.6341679366753
56399,56399,LSO,999.0,999,999,999,2018,1.50211455431412,13.9222419138924,1.32131447815618,0.04817100180877155,8.25262098624388,12.2109246807565,2.34782035202823,95.084053620849,2.2218791946125,1.50211455431412,393.974229868048,83.8210309130634,2442.81421819759,289.576725493183,33.4313506622771,79.4339649566806,2186.27717681986,546.795519535813,16.6062588504644,40.9330789336889,151.309136021561,624.277717410813,5.78254158053317,2.63144421503558,10.4345897949947,11.6710903303998,55.3231503227866,59.5395305202055,0.0005347181972432626,0.00017317084800066296,0.011909532460860512,0.364846797684656,0.008146017000003909,0.0007128626917958357,0.007385465699596779,0.008961587250629054,0.02177482777904769,0.004313693832587186,0.051425131745558884,0.17532267587796116,0.001486187246575704,0.012977659415398465,0.05937496071608759,0.16350938294337827,0.0589743268018475,1168.4541038783927
56963,56963,LTU,999.0,999,999,999,2018,1.75110731182554,20.0669661261864,1.68068170795358,0.43730177473202697,11.9757297993588,11.0595744326507,5.23469417856019,75.5177138243768,3.94759655970136,1.75110731182554,1568.92649523247,26.6604380827246,3372.31815326933,297.106413312453,10.8887528512585,117.12084247821,2919.96764116663,908.578919208076,14.1752707383756,17.5216163739141,343.869754449112,569.331537892705,542.799919980478,2.5291685407934,14.9009200994109,13.890897762976,94.1654407009854,47.0944812213622,0.00045569124475834406,0.0015522760952679088,0.02273452138075203,0.033489563457193894,0.0723198977293783,0.020371288252439935,0.03263626691593476,0.02075625831465003,0.0998562850601799,0.030959542975635853,0.009735675501843857,0.015746307467618355,0.006495014753125411,0.01833627883570301,0.03878891664859132,0.09041153049100877,0.048052910143891445,1443.4419940108007
57527,57527,LUX,999.0,999,999,999,2018,1.8010600275844,26.6716879717461,1.88054975877672,0.11902562604520317,12.0986345422634,15.2054938007187,3.96298040431744,115.201500035543,4.59305436763844,1.8010600275844,900.392258194617,91.3737413411513,3389.76187619701,338.585530465901,11.9753472711746,200.88067315172,2851.74852188751,761.027364317582,14.0766086154057,38.4045709739115,269.131432795484,797.976105853219,196.890796987076,2.59983544629003,13.2716518523576,12.3053496828751,93.0745506062564,48.3709709862265,0.00087449471969104,0.0017128026639233176,0.03469546982272844,0.11078916300048143,0.04928697456562834,0.03577835128095677,0.028653471824563216,0.02620785393023274,0.08550970373925426,0.0831304351800307,0.026759842859067153,0.13053582927525387,9.524884566196467e-05,0.008612096752981427,0.10018350441120703,0.08318199966254046,0.0749671314205946,1146.2919165284707
58091,58091,LVA,999.0,999,999,999,2018,1.86130238564479,26.578814624789,1.54971134439316,0.12805541931416647,9.43898127182906,9.93842393704479,4.42671792094254,82.8332916556321,3.94138815989702,1.86130238564479,1345.31412316983,25.345524378851,3067.7186178874,249.850132407521,15.9273854524023,112.238552633236,3067.01139466822,823.096494577625,12.8512566525992,33.1358833554339,345.414182967618,808.444185905461,938.559699565017,2.608572279721,12.7248604052326,14.8896753998467,80.2861675540669,47.2323137536445,0.00044575532025170313,0.0019380455630633238,0.01673372889088195,0.03514113044927876,0.08168012947325294,0.03128493158180452,0.025628507900545314,0.029096139410529423,0.1689831173562237,0.049660872933883944,0.05986473718485266,0.029124492306676138,0.005626897780770037,0.008293278670337252,0.08529435914061556,0.1940062287855262,0.049142227937340285,1202.6539523070353
58655,58655,MAR,999.0,999,999,999,2018,1.4562758463094,25.8511242910369,1.23941300996171,0.08977514026222963,6.92587553625825,6.07303482791475,2.18399199495515,93.7117181740822,5.47070340993281,1.4562758463094,1004.92531846625,110.366661342737,2319.90152962757,292.304562055361,13.6593742229089,64.1375606154525,2501.73266987246,574.210746809305,13.228044633835,43.7714096369943,205.525667964573,804.67580570685,75.7452378233694,2.47755712569561,14.1892756332512,8.02133136036321,67.2633135585102,55.8334133203741,0.0007332733776663764,0.00038566946362419556,0.015369840777223387,0.13062397117029553,0.03582086961510514,0.00469203316960052,0.021679415331846547,0.023902353464733437,0.017726959381093504,0.01765218148462308,0.01611513064278124,0.37159713977436837,0.010274970072946834,0.02595256133675612,0.041055761791490154,0.11179254384741169,0.06485018503620418,1483.8821414465535
59219,59219,MDA,999.0,999,999,999,2018,1.67877976708368,20.6017397068029,1.38420119145459,0.09551567384785857,5.14518020923992,12.5975096665249,3.74504236216776,74.154521523766,3.75701656138716,1.67877976708368,594.675839464998,25.7955569205224,2075.65043205408,199.197431876391,13.5796472121096,103.905959513283,2740.94399277473,639.99077020393,1.02564347793189,12.8980140810721,312.555220025104,831.793636126697,625.424179599904,2.62650006772636,19.0870946365575,11.2271012502149,46.9988748557204,49.8563350153929,0.0006533434108139973,0.0016732343636385713,0.028960731555620362,0.023563452471280815,0.07243448176381118,0.034280732056247445,0.02692124903827529,0.027666106033195394,0.08701298536038458,0.06356485838231858,0.05757313633972854,0.1169939390198872,0.015477296537859911,0.10557577935157741,0.065461277806038,0.08460515268012113,0.09206656998134297,1067.8153016369433
59783,59783,MDG,999.0,999,999,999,2018,0.91327282545455,4.72929730343992,1.01559630166989,0.036423632089304506,4.70963717031474,8.27051838685944,2.45046169064087,101.989275547107,2.16821445633771,0.91327282545455,1250.49629475618,93.8303406483135,1703.31760732329,140.742533061326,6.82271866719373,76.9590417535694,1791.18859317517,269.302538692922,1.02739040826914,5.51434093847243,130.866505949509,272.699450286275,17.4469683362119,2.415671368561,4.57768874151056,6.5803820063588,25.9813532771877,65.0899780442175,0.0005572926032921146,0.0004174150995326602,0.008127010545064216,0.14954009837666138,0.005331843738276443,0.0014205407396687194,0.00394177341823532,0.044349405266641814,0.029965669715979637,0.0074156272056119955,0.026014042483382162,0.3676280590638301,0.0009372746870106633,0.00895101918307267,0.026018640290336407,0.18391031425009086,0.0990503412440083,904.9449534757172
60347,60347,MDV,999.0,999,999,999,2018,1.30730194901478,18.319477605439,0.955511992163174,0.10902657290135023,7.83142666707866,12.9836237584675,2.83546631642758,47.688843138976,2.14849141192694,1.30730194901478,875.570970610204,124.301384297599,2069.66169512937,327.521289228287,8.55534089925254,158.655322702017,3220.87272779427,509.334478055519,9.52073617413072,62.3818998421196,243.007608245089,735.270313094662,1022.4009111329,2.52563318795343,7.3911367095467,6.68122754708395,93.50536689885972,67.1223245825682,0.0004299192246439815,0.0012229818873322428,0.0020167134767608615,0.08306430653997059,0.012880388469368065,0.0021932137031068916,0.01047667015023495,0.026449205209469452,0.0195929957960267,0.010470892984209432,0.093719719238512,0.2980997291073918,0.00979265189733908,0.01861949733378145,0.034460761931371806,0.11649455880531823,0.15098922134381218,1526.2423039519774
60911,60911,MEX,999.0,999,999,999,2018,1.26549683474478,13.5914085297604,1.36846650297502,0.17598532823649404,5.59730143865193,5.83603305289362,2.4699500879801,101.636137969425,2.79800855709618,1.26549683474478,801.182194854065,86.9488320902366,2115.56871322431,337.919284241665,14.5591021811841,176.542480610364,2434.24749631206,915.649950768767,15.7867215851685,9.698597853687993,264.543035799964,354.641268076663,47.3455854699065,2.35869644921326,10.2816111496091,10.7669700814841,68.5736148375858,56.6951366235401,0.00040971862840107965,0.00032990001769871386,0.007854097295099314,0.27447438743135033,0.015370306307762408,0.011744439785490344,0.031201850911860216,0.006719601748717472,0.04025999321688153,0.015667494158259198,0.0039818467397997334,0.07142098498199055,0.0016007749115323753,0.034648224718640146,0.014542346984171723,0.16577739980610032,0.12801130411975048,1170.5396396686053
61475,61475,MHL,999.0,999,999,999,2018,1.26187162062361,15.4212041456809,1.33927978885901,0.05326871416190026,8.01735412499182,25.1791014009279,0.405684236183053,72.3564401219902,3.36541143450569,1.26187162062361,1086.05554681545,115.343155469801,2549.75536771968,243.361106652402,9.45474828711112,87.8551561351427,2733.88884542618,534.625873671247,12.8351274078308,12.3584674990536,212.013628983474,1006.3378767568,688.828270138982,2.59990469300856,9.06516580317278,14.4596512396786,75.6842713595943,58.1482040079039,0.0005635477428974679,0.00020118437411755394,0.00786188997107441,0.10248100354059256,0.006504325786074249,0.001819770519131286,0.01861042532259681,0.03862796572860322,0.02683250542298399,0.010837259691656042,0.009745776153600292,0.4416557027237811,0.0027027685262675707,0.031856364179764986,0.012374603375794433,0.14589911841748393,0.08815707436167997,1275.4073610573296
62039,62039,MKD,999.0,999,999,999,2018,2.26794380568181,28.3543550316452,1.43298355034935,0.13789756990249782,6.29514037251354,9.84563566081475,4.26026533904477,163.073601162046,3.80818886579848,2.26794380568181,1562.33375556323,24.5788299184284,3010.0147635062,307.228831648902,10.4791174764694,89.5897004859612,2840.07449811027,836.492548369124,22.9832433912428,35.4763887800516,243.327531623289,1031.17256832005,480.303964666165,2.65619879554155,13.3534728878738,11.5427065991582,88.779432244402,49.3013000881659,0.000467287672900981,0.0009433195244245687,0.018929765445004944,0.17152854508074392,0.056003736169073906,0.022403071044457074,0.010661624311919,0.01766545112583501,0.03606243692653934,0.043726828850479314,0.034802183541479355,0.1544580082789625,0.008394881085387064,0.014846218156190577,0.10196427727929566,0.10514509456580139,0.06409970103900765,1434.319585397156
62603,62603,MLI,999.0,999,999,999,2018,1.52541205065699,15.8271127149055,1.35116685123893,0.10787010516278119,10.4841050376289,11.2055396157281,3.98297098047147,92.4096979156384,2.2142193538086,1.52541205065699,1041.65031788387,89.0230432108131,1993.30129842206,352.55038605292,10.5560432025907,72.4106517994749,1928.02998025301,525.83050950025,0.51277373364808,48.822873483768,135.141267113349,695.933195056603,64.4575363539033,2.63666798940992,13.5199314155131,8.86435149965464,63.8555903036634,62.5258741393648,0.0007412293195826759,0.0003088650674320657,0.02465638640780576,0.08819481639012655,0.008854790525638954,0.001064188355549592,0.005677193654682166,0.07555578466110882,0.02910182940863076,0.01625808002648338,0.08098827415953741,0.25648774794672474,0.01838921014526936,0.021418851762700725,0.0350642482465197,0.1296504462912452,0.09971795246818085,702.176932324271
63167,63167,MLT,999.0,999,999,999,2018,1.69006835392353,27.6220132559132,1.78669401639924,0.15054811292858794,9.03567960704577,10.6431047894457,3.5994215067071,62.6322198983591,4.51556806369533,1.69006835392353,537.142598979993,96.3968372651233,2862.26120770078,294.893637181218,9.6361791609303,188.641085175378,2580.37876754266,1003.67243046094,19.4591273676295,23.3570229245742,228.073149326691,1059.37348757789,388.039645853653,2.61902880611127,12.3209284032227,13.5959762319445,84.6584575144463,49.2357062864392,0.00045999429604805865,0.0010592258757522585,0.05524295906169181,0.1538325812053448,0.0386296031695156,0.014204982890181413,0.008497403972801144,0.027690551159767325,0.04222513934881013,0.02570678631110798,0.05861829818326367,0.24062319568439955,0.004481199560343132,0.002507388312438302,0.023855757626005804,0.061347049853218476,0.09046977056072263,1467.6351969566822
63731,63731,MMR,999.0,999,999,999,2018,1.27879575451861,15.4973108627029,1.32315731774382,0.06477798837146545,8.41641988729904,17.3924856029615,4.25732772266598,70.7223462399937,3.15506304353473,1.27879575451861,617.995574270587,115.946801217874,2561.35456257006,242.452156847475,9.05617907018364,103.004371397256,2848.70684410543,523.790412664411,7.40281131052,18.402977826311,305.203739859043,1139.0846183606,763.896560735181,2.61035711368436,8.16748416848333,13.2499150282756,75.2405592904347,59.8686703380162,0.0007725935726281299,0.0016996238687069973,0.006728327990990732,0.0990136984698792,0.00625243187457923,0.0010897642021264612,0.034449143806337054,0.09865684958272401,0.07834533490070687,0.030279932140741567,0.017463412704480562,0.3379364973023929,0.0035562454989254083,0.01951399069207596,0.005883485827974019,0.1329275928763072,0.06065308631695823,1310.301306207063
64295,64295,MNE,999.0,999,999,999,2018,2.60659849578859,35.1762774254262,1.62761584129705,0.2107820594874738,8.95418753376258,11.1683791138236,5.48331151586367,233.405398507034,3.98148753792105,2.60659849578859,1696.15622076772,26.4074832769334,3580.75458659505,480.316344000285,11.2898306027421,105.330852956913,3160.16560294788,1163.39174040438,20.4393792091129,60.3621627146882,439.02055220423,739.482267924937,442.434238680261,2.5788034286498,9.19820222710178,12.6891745962066,128.697094759196,48.8982173473924,0.0003459208190625279,0.0008564547561201553,0.009765582482784642,0.03686395000351148,0.04860548754745316,0.016428369494464124,0.014437683742492722,0.025958764903919435,0.10008351428776073,0.0317047363219119,0.09353353896057896,0.04953567307525154,0.005500469296884883,0.014862489866558738,0.15526787349437307,0.06598552565712267,0.11948190580227543,2053.785973804887
64859,64859,MNG,999.0,999,999,999,2018,1.99467068011657,28.0636561597591,1.28094565633191,0.10477352594499588,19.4455792549247,13.985437494509,3.90763778364772,136.808594433601,4.00710802863596,1.99467068011657,1157.91277398236,19.3271751378095,1786.4828226573,231.597823746641,13.485136074532,74.1176402663455,3830.68921863267,774.268937709471,3.02940231135566,22.649168145251,321.458894184753,550.137124773293,17.3173213139637,2.53403290596053,16.1569439664062,13.3880508325576,86.7021813343306,49.0891036956529,0.0006822511278541077,0.001394835880244318,0.03059919726639623,0.08127872874406472,0.04389843647210992,0.033166904254923135,0.0703110872487921,0.011229846441161729,0.05581124268743896,0.08207214363012721,0.06855855476028623,0.14466341212646075,0.0014693454588024732,0.019356768850322052,0.10122409181763105,0.11639439217528727,0.03311523511310173,1470.8574366804667
65423,65423,MOZ,999.0,999,999,999,2018,1.13435213623795,7.13677897095001,0.674969581788328,0.03489696362655531,6.24847902031494,8.46085046765464,1.80774895484156,196.402428765996,1.7930073663789,1.13435213623795,2954.56549821004,100.742643563009,2613.00062302705,394.491559464707,12.9265048210653,89.0028534252339,1512.98310619591,364.964003118751,10.2387408079255,31.9505601712529,101.964993461153,713.250506751558,70.4173307599237,2.57243374441525,4.88966280221258,7.45151973621386,48.0947067335002,61.6452285140371,0.0009677504867086264,0.00027052441726174394,0.013315046268373714,0.0931489976219321,0.00496446881368031,0.001161829813331497,0.01677586916069336,0.05422773794363478,0.026810311977075202,0.007060636626929389,0.023265206455352242,0.32771189352705554,0.014275662944444724,0.04197393491324425,0.013364792434565077,0.1874220325843732,0.13838634038478898,739.2135514833891
65987,65987,MRT,999.0,999,999,999,2018,1.38335314047472,13.7118866696928,1.29077788175662,0.056831254450894014,7.41142260425053,8.81357691182123,4.40526268365531,77.8712028125684,2.38069732604168,1.38335314047472,1253.2985747852,91.2740586524381,1451.10954900112,251.453639901318,7.40108416984424,98.6677793390343,1895.50540394737,487.114425546454,15.3002390833039,49.5816393779116,145.686195660672,511.877147734457,90.2808783579827,2.63220296073191,12.3098772488216,11.8724472649551,55.3020435515347,60.3282006621631,0.0011054171336673244,0.00017520862067548694,0.018962083750102644,0.25903545391858396,0.010670631721958547,0.0010190460560704118,0.009020347459006796,0.029689627765894466,0.016222428477982186,0.038999512122785074,0.02290566202820692,0.26918869489427816,0.0015935116396677367,0.017106878455818653,0.02119271338639601,0.19576477503458622,0.03051675308342547,1141.0882987241196
66551,66551,MUS,999.0,999,999,999,2018,1.7799762906552,20.7262455712075,1.128521405206,0.04697992063086137,8.39086412778899,8.46425567930555,4.90247804159676,101.735057831236,2.4808107185825,1.7799762906552,1057.01434940798,98.4611964308415,1787.7060805297,310.599593162902,11.2956773964227,149.763849538301,1930.3973587216,514.635605877409,14.4122417613498,54.697059736296,171.550604740292,1396.20264919583,693.49354346579,2.78362943539912,11.2347550092408,9.6266984742142,77.5448866897922,57.4132687689118,0.00047818781127683204,0.0003334611788165413,0.012593171825904697,0.4384839348861076,0.014959390279157493,0.0006688942670591307,0.012048968270361735,0.03061797523050316,0.02954240058527888,0.02474996515141489,0.04887098200252373,0.10868654606354837,0.00584714738705469,0.025082536538807834,0.030939797180415344,0.11909519608937306,0.05002152462153464,1534.4976415759056
67115,67115,MWI,999.0,999,999,999,2018,1.52917294173125,16.2521502487017,1.12459557925677,0.028391342515314732,6.21139179062033,11.7156518708315,2.30868640551031,96.0876999562137,2.0384930963799,1.52917294173125,846.897147159435,93.9127158617198,2996.29913345263,341.725116569437,21.7660917702045,80.6295612675426,1164.73115852793,473.140714084857,0.519174142823225,18.1036423361685,217.076944444922,722.729387663347,97.1755870838766,2.56928941085977,18.2976033880157,5.76008525082556,64.640055036452,64.096704506452,0.0006053296723067625,0.0007191945439577221,0.01061265254646632,0.03765729904285102,0.0037591509014914945,0.0005357922063477415,0.005263346498778603,0.04233058695068767,0.015789903411475816,0.007838555726775016,0.07022872310481997,0.3375799078360547,0.008851550347429127,0.027732809892838873,0.07786152118556686,0.196079869449296,0.12816246416754154,887.1407082029733
67679,67679,MYS,999.0,999,999,999,2018,1.22296897944668,13.4604841081999,1.7784514677173,0.02397562847129831,6.3476280007756,13.0591178285556,3.16413435075561,66.717809994504,1.9078518744081,1.22296897944668,609.377132566892,122.989793470173,1685.98196169436,150.390987849201,17.2752942657903,68.4226609694674,2898.91114042951,554.115465240323,6.93384678485839,21.6360640077266,259.290940836344,2681.49095650012,611.2772800087,2.54758374777619,11.0856710464118,12.2860164551339,64.4381680325708,55.5888221787523,0.00033281738963532103,0.00010465921280119722,0.018002482474841285,0.07533443315829541,0.007028191217029179,0.0019843505484970713,0.019830436307108425,0.07245643887769947,0.016572450386807828,0.013990510238379942,0.014602683340437333,0.42437275412179953,0.046184260895019945,0.020258301587374045,0.029782985232544665,0.13030959922268773,0.08487701731774325,1254.7912993919608
68243,68243,NAM,999.0,999,999,999,2018,1.37756708364971,13.3116574221858,1.22367292509811,0.05335236937397216,6.32618124331295,9.1227660588142,3.39558467142145,81.0645572860981,2.37283732737383,1.37756708364971,712.317897228028,97.6828954573442,1828.69001913149,320.279572344077,23.2981557487122,90.17436077317572,1949.56766187492,463.211338850563,9.51970249768762,37.1633967973821,127.872096785269,546.276226174081,99.7265173307643,2.60326014486005,13.5278280140813,8.29821850054277,59.2207244302677,57.9130200707209,0.0006814356098805708,0.0002518501829334512,0.013205126525106838,0.3202568702136565,0.007778098325148719,0.0036161606232402105,0.008134222459051522,0.017962696869479898,0.019184182915622718,0.006523222477440825,0.041808369811783326,0.1453437258174033,0.006367534421233997,0.009750014313063635,0.031597131533486776,0.11705178135312089,0.19713520717437455,1293.6014543351143
68807,68807,NER,999.0,999,999,999,2018,1.45598380294968,15.9353472081902,1.32501387602969,0.04454604226129604,15.3133041624294,11.5841004678176,3.60271613708613,75.2130616545904,2.00057684336516,1.45598380294968,286.842912317833,83.9724054703442,2487.27122026367,425.65715650185,14.5393722791269,55.1844701856698,1892.57872707543,426.767417318543,1.3659978809403401e-65,28.5744067029733,81.0967974306421,975.770334817989,23.6971745148273,2.63987601135293,13.1671929538673,8.75996250239869,63.4944531077176,62.8323826723543,0.0004344738032844392,0.00016534553352648721,0.00982184084150735,2.8332282806282167e-06,0.00957177068599562,0.0006646465204451391,0.00210677003470313,0.004963024663772656,0.0031118782471507007,0.003540693169434155,0.04302521670483438,0.4694284153045382,0.0134821490632165,0.02388869898662269,0.23745301327329432,0.08132854733043622,0.05246464034766132,1211.5217863208331
69371,69371,NGA,999.0,999,999,999,2018,1.4129549258352,13.9325672465319,1.22977201650745,0.0444372424895437,9.5125965397062,11.1022175714,1.78972706347937,78.6171359670709,2.14084673178925,1.4129549258352,2623.86002952185,98.5126918777803,3635.76483650852,298.044126872709,11.2674497962117,106.07397318359,1997.91467588677,419.760787374096,1.41819550689852,17.219664609343,113.221990634862,631.949499597886,76.4518078874647,2.57713119319196,12.018400055094,9.44976959171195,46.8351966506508,61.9257770306692,0.000676443825978407,0.0002902352233303221,0.009924314819018773,0.18717418259889781,0.00805104441560932,0.001489719684777319,0.006657879713297284,0.04801525389163492,0.0292429788754005,0.009765100266234455,0.08338172056781107,0.2772533614346152,0.015663031488235397,0.028697129110949203,0.06506035737580833,0.13363816928899167,0.05058183492986627,694.4367492614679
69935,69935,NIC,999.0,999,999,999,2018,1.37996200264753,19.7280662118799,1.20354471455712,0.07280288570800111,7.44793237733923,6.01695157738043,2.67796094943836,103.714693157862,3.09644412376608,1.37996200264753,1023.57985801267,107.736687586482,1797.54993795759,305.425694187212,9.067684287546593,128.350738155624,2396.95709763666,830.793961884969,14.8544249348401,10.9616697257045,195.759248971314,778.438896714281,33.5001619438305,2.59526418272403,11.9974261482848,7.99083402032441,64.0516185112746,59.4334088567868,0.0003686348596318618,0.0001445322817251382,0.01987696734700984,0.28928331042667704,0.011246343940588535,0.004982468467211115,0.018150192974753693,0.01227029896273916,0.02583478563256169,0.03428025207623643,0.020269223133152436,0.15792470483703755,0.004009612790725834,0.01947844294178492,0.014012472101601257,0.1875083029510769,0.10755656856748536,1455.1390467361964
70499,70499,NLD,999.0,999,999,999,2018,2.00764119003815,23.3797045035414,1.41957791000043,0.1555348364601676,9.70240104059838,11.5869669481143,2.91160655698587,87.7755503924877,3.83365899664042,2.00764119003815,660.295838531607,42.0851151847035,3070.37303781515,437.495437574155,9.29354450698196,141.952234986867,1994.64859729659,958.582372029981,5.91567987032603,12.9193945570838,177.774118173246,1268.1424993839,90.7766216224544,2.70305166186245,11.9797784884509,13.5062662544641,99.3655644364457,45.8157668429022,0.0008230807880129894,0.0011141073970113474,0.050892442075262584,0.10578720591593657,0.14281486039313057,0.02913564040182331,0.009190977466916762,0.012434503414286573,0.04377030226194061,0.02174424566863206,0.08149595120301484,0.08179253284098358,0.004197413343274865,0.005125912221637715,0.03864952631509505,0.11306340314461678,0.10243305868825632,1037.1742448374846
71063,71063,NOR,999.0,999,999,999,2018,1.70222863293289,23.42835942308,1.73491346249068,0.22521546887684674,9.9543802398201,11.5428941753513,3.98894671941979,88.7022584726236,4.53141566500771,1.70222863293289,859.137858978827,95.8186346277438,2793.36032261316,292.728488927274,11.1401055023014,183.442410487728,2655.24086755016,701.917971859831,12.2138210484161,16.9410818094508,254.011684895276,1251.29504570775,843.746981226332,2.6157561669597,12.9741754340893,13.5501042735476,97.44145923102812,47.8517707807197,0.0007418175051216888,0.0005678008390375827,0.021758798900873816,0.08541778784291626,0.06567819279447865,0.040223210532672485,0.02091288063872078,0.07083001921398133,0.09653574221775876,0.031133892643879488,0.03518556475943791,0.015316873468736504,0.003960072188100629,0.001219545048298048,0.04248215369289961,0.1494902400720711,0.0933299387641687,881.6896365582506
71627,71627,NPL,999.0,999,999,999,2018,1.39977566495723,12.1290391821428,0.598684184505595,0.04735118071002147,9.063653232813532,2.83709601764024,0.617962516709128,41.0579022969672,1.15651862096682,1.39977566495723,406.778915650047,89.1714608349592,1742.26351712545,474.671516517418,8.90885009531267,102.234022589926,3066.04392487746,364.119312602421,4.79125302951051,48.9444916343473,86.1721877554053,843.639180996245,52.5058696957535,2.32628956122114,3.95858041336301,2.79393679314203,49.4569168709369,77.5765411585616,0.0006324287908378677,0.0006830131873067929,0.001394313841361808,0.05436317414400846,0.0054172902802059174,0.00041163253930581706,0.005127022012204201,0.00778257002879016,0.011374407044489526,0.0007794041920698545,0.05791898086023412,0.42419139550532614,0.004794330065733085,0.05482865774014736,0.10712755085407838,0.1804289891255737,0.035393659078305335,1070.3991040662208
72191,72191,NZL,999.0,999,999,999,2018,1.8403806185392,20.7250989472772,1.93806028121888,0.1746202338490829,14.0450098594255,8.67623122572457,3.18716586719961,88.5294803494426,4.61344308882161,1.8403806185392,1179.41934958028,86.3979139360917,3112.86781319102,360.675784178641,11.4509208316275,180.907065075588,2164.77506019838,626.764438057912,14.9056738680211,18.2731936686476,226.246933800576,985.187581600768,282.311862380728,2.67306640003063,15.2068343384841,15.8642922568108,109.539439020458,47.2691973651361,0.0005052258899171729,0.0010392788398926238,0.03992840702689881,0.05725143798400289,0.04761039403050197,0.058208179500268034,0.014838383143081562,0.024015885652377826,0.044862739233836095,0.02766029887746798,0.053626573231651244,0.07953792896779187,0.0016542963223386935,0.05126536852471106,0.0840197844981839,0.10942641039015293,0.12992917403784243,1176.6563483283705
72755,72755,OMN,999.0,999,999,999,2018,1.72350099460454,22.7034631098723,1.63693410228056,0.10374894216311147,9.34594784312295,11.3052006090782,2.33502039707647,133.857311114721,3.98849303217467,1.72350099460454,964.157868372361,166.985678446076,2945.32553488776,337.357809511341,11.6640077002198,155.66052658307,3371.37000408763,764.016045146664,10.9301339192546,31.6766852440465,304.359911649071,982.691843469311,112.646737057821,2.72789910849571,14.0780389456501,10.5143793951821,79.6821548443667,54.2147380458991,0.0005686639499895879,0.0003478064705777101,0.014383687875919813,0.1280466798397522,0.046843064689751066,0.012474362540480422,0.02651023631246581,0.02395391376135934,0.03257237328574665,0.02455536732228859,0.020503072624953596,0.2490839997008109,0.01290105981499315,0.03174270872486716,0.06741378625353206,0.1148985358312133,0.0894517388381871,1348.3380214214
