,iso3,age,female,urban,edu,year,Vitamin B9,Vitamin B3,Vitamin B2,Total Milk,Zinc,Vitamin E,Vitamin D,Vitamin C,Vitamin B12,Vitamin B6,Vitamin A,Selenium,Potassium,Magnesium,Iron,Iodine,Dietary Sodium,Calcium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Tea,Coffee,Fruit juices,Sugar-sweetened beverages,Yoghurt (including fermented milk),Cheese,Eggs,Total seafoods,Unprocessed red meats,Total processed meats,Whole grains,Refined grains,nuts and seeds,beans and legumes,potatoes,non-starchy vegetables,fruits
86831,SVK,999.0,0,999,999,2018,1.84484751423373,23.4264337039001,1.39456251112321,91.33638231949368,6.19938906228269,11.2039478056072,4.21143824928664,103.072078414312,4.02963774064259,1.84484751423373,1730.43346887086,26.6820746687282,2242.10004398382,250.625278565759,14.6023207226119,125.32799573385,3033.30726015701,633.778409400376,30.547183408381,28.8249976110296,321.410897732837,776.348252655154,303.63577157988,2.57252372178362,12.3059931615276,12.9970684744256,65.2931999801438,45.184653147604,0.426390597396639,2.08698542293264,21.976953957468,143.722024509018,38.7243872336911,15.0719598355752,10.4761585920895,8.85535828349085,35.4735433414999,67.6382666172012,51.1856886097411,62.520158182017,3.43173602230396,4.84686071590608,78.1276053501603,92.8374185890346,70.7873559187074
86843,SVK,999.0,1,999,999,2018,1.7441309165366,21.5865130855326,1.32905034235392,93.9669807385235,5.66292889269078,10.8592954920271,3.72311824789405,109.408046724486,3.64284426944276,1.7441309165366,1771.6071604595,25.8458506505512,2224.23160953573,238.481304796366,13.6437006821309,112.874631936192,2726.75790753592,660.34743396865,29.7129324631734,28.6905002111673,300.644467759781,670.88514550437,251.973704678506,2.58906552766033,11.5528191730524,13.4116550765922,60.7675176828568,51.0521193305857,0.42928897000806,2.11372542788432,22.8985110123771,126.535142862805,44.9845860722061,15.419757468032,9.175187983057087,8.77214792888026,31.6672997431481,47.5901446259524,53.3267429338004,59.9836226711733,3.32265334481622,4.33996034891429,71.0412717676755,109.83834572442,89.285724569677
87395,SVN,999.0,0,999,999,2018,1.72402710367046,22.2817223809205,1.56580390855059,162.322374040366,8.4213639999335,10.2275317836138,4.80198421586268,66.5265921513556,4.07290181467203,1.72402710367046,1091.7922624304,25.3755156922849,2607.54482088878,246.365204669695,15.214265809511,107.322753110365,2907.30241730554,597.880056169951,9.22967718945092,20.8521905364905,179.276772728558,955.961620254852,387.888776831294,2.61373503069393,12.1207977597901,13.2247750777967,76.6048346264265,44.4165148687549,0.675500185900768,1.32553867627666,61.1088942602813,114.393699456952,93.2963440145842,24.6127701944076,41.4615801100127,34.0463812789098,56.7033060678905,40.0759258874214,55.107076926622,156.848834001596,9.14876431625718,19.855158171882,120.950585427267,105.176781402294,66.301248019205
87407,SVN,999.0,1,999,999,2018,1.62639462095299,20.4796230651181,1.49605210808489,174.219509623011,7.71290518503361,9.87050596528197,4.24833479670331,70.8852136413768,3.67392799383354,1.62639462095299,1119.48931708416,24.9354651128704,2578.84788344698,234.232993679915,14.3053194214986,94.6089832284995,2661.0581765845,621.70328375048,8.39942849791534,20.9340629530188,159.737985072572,833.451315650387,315.175816652562,2.63204661240108,11.3585714870916,13.5738892619386,71.3774400421617,50.4025353232199,0.695600539542682,1.30560903253865,64.804440277391,102.489775381708,107.77781689621,25.2366744861847,39.7522590130988,34.3970854631169,53.9583592324113,30.9042869352887,57.0907767688964,152.737556622101,8.83975270540472,18.2423771930551,108.020346876174,124.609785093026,86.681899492478
87959,SWE,999.0,0,999,999,2018,1.98127269146031,19.8519177941768,1.49223204980162,238.299744947168,10.3370556134068,9.517407101626413,6.50881415426975,87.9119043986044,5.06613873748349,1.98127269146031,864.06796762926,44.3396685784333,2946.62201386889,307.146145450339,10.0576621221767,189.148877713607,2950.2219656731,810.592625099662,10.9314979190323,20.1163803490901,260.371095133666,1645.00214507016,312.670254021109,2.51556727989802,31.5129548258752,14.3984484229773,76.9326693487256,44.3156837769088,0.489829958215609,0.995309968208176,60.4721350679549,90.16275261665868,83.0530500567391,22.261995407066,21.4002734458664,34.938015458584,77.7360055324183,36.0039178249506,24.7751089977386,26.1220940979401,5.16915813840313,16.2831192059181,82.5154456233197,134.095392910453,98.4665235409256
87971,SWE,999.0,1,999,999,2018,1.90304334679078,18.1736014594982,1.49494533507027,245.571243961596,9.57033583155744,10.5904501117443,6.50570095097995,102.670291876939,4.94975454866378,1.90304334679078,945.467420953173,41.6163321491579,3038.11724770781,317.027686597614,10.0304733305192,186.217919551858,2754.1985879518,831.233535638543,11.0097201502044,21.3972021508936,259.397463393604,1750.83215485834,305.783878681567,2.52449820735394,24.100278860155,14.2832536103447,72.3869192376376,45.3698128633926,0.557221527098618,0.9637640472751852,64.8940279435688,73.1632377693701,97.92196173474352,24.0135854314881,22.035367067306,35.1843676872871,61.4979653047769,28.5414561419849,25.218220168905,23.8241517702061,5.0535812477871,14.2635799436279,63.6293827194897,167.335911551897,131.500473415907
88523,SWZ,999.0,0,999,999,2018,1.19419044797392,9.66095486240769,1.09029104292641,48.3192075431495,5.64874152978359,10.5154093888891,0.331584488976709,75.0959836028117,2.3249832499576,1.19419044797392,1142.30318975122,85.0092439775952,1435.13054531129,275.655633001972,14.6783214885485,91.81084077717452,1871.77361627466,370.346907661957,24.5352649758086,43.3403116470544,152.859687151954,677.057682787072,8.3302420111843,2.53406468416827,10.5711541434418,7.32283727528707,39.4651107474845,59.9011844461458,0.488687634762472,0.28890607657423,19.1496149904428,292.892282839086,11.6134679783711,0.46470653361523,2.39402177229472,1.95034850606158,20.9975877751582,3.34136111788863,0.0519799321711148,424.075282289896,6.89367342669309,10.9478459349792,48.7563743786928,163.577473867611,90.6168058919769
88535,SWZ,999.0,1,999,999,2018,1.20865471594285,9.465563288528053,1.07219127459739,46.2352586427463,5.48604452423005,10.3529541214929,0.331662869273738,83.9493137584919,2.15561936233745,1.20865471594285,1202.73153988328,83.115312889538,1474.59309963503,274.520921956476,14.4952279138266,91.1205880784052,1788.3820012199,378.077199414274,24.88500047172,44.1270018283934,147.778807879617,708.472862319402,7.96796525941238,2.54833002926161,10.318050908496,7.68601849865872,37.8179384016054,63.2556162984241,0.520246729725234,0.287038891692286,20.6345844575673,294.779162249968,12.5088620483718,0.513303673553789,2.71457106008406,1.9848799504232,19.8161263744775,2.91039148307817,0.051213290856814,420.729597051875,7.00337586447403,10.9726407779686,44.1696166956735,169.765740658994,94.5498883576872
89087,SYC,999.0,0,999,999,2018,1.50732979916453,14.0452508096532,1.2416810082326,47.3622726226222,7.74157043046969,11.2031402026672,0.314176030419793,93.2486192184124,2.44532865454521,1.50732979916453,1867.10613017434,95.2410660806864,2330.92215308846,307.714519332118,9.58736010070559,107.017957941651,2022.41969469708,471.621048896513,4.83421117541887,23.3833311409785,149.367508030799,691.83981912176,74.2822298724788,2.60822199862052,11.8614591761095,9.2848467393636,67.8066938729851,56.7900217566431,1.52086597516433,0.264882083638974,7.16788826493544,286.915103829055,10.4326486770183,1.94140202126205,9.14013395193361,166.167085621867,19.389030049937,13.6411978870668,38.7153766426068,238.114030304728,9.45967310427564,18.3319147670903,73.2896663849545,207.559413691366,105.598544680164
89099,SYC,999.0,1,999,999,2018,1.51549438831273,13.5538625929097,1.21846884312762,50.3337190275979,7.4420590529693,11.0152359675032,0.313690301789455,103.376493052396,2.25253025664502,1.51549438831273,1947.88156076674,92.46215913094008,2375.69181637627,303.903888523856,9.37412051799255,100.172086495686,1913.28930671216,478.412171259977,5.41236097613844,23.9665872770938,143.46328514506,713.764368805683,68.3979686664599,2.62228206091048,11.5322366123945,9.75175863732823,64.1868141514863,60.4145418747423,1.6712344254593,0.266181377137402,7.73592781991632,253.336151828294,12.3787819867096,2.38146084826304,10.4240768618723,183.483844189675,18.0196714953363,12.3300565436378,38.2705658033253,254.80657993922,9.304203857856947,20.9423569120468,61.1507977832519,223.846566663793,111.41702693702
89651,SYR,999.0,0,999,999,2018,1.53722325060157,17.2603224730488,1.94741321279803,122.391639850536,12.5775967629942,11.7050257902736,0.143383134621161,95.7070746234353,3.5977799968704,1.53722325060157,1177.82366763867,161.5399547408,3484.94176586372,279.300027904869,16.3323883083398,139.661628023204,3467.43509999103,731.926649795987,11.9517252974965,33.6685704259414,267.820794138505,1137.48704524793,82.3486034678685,2.75494653463025,10.1351544595247,13.5441677228581,68.476211340954,50.7129335286895,0.983315432350787,0.648023831617772,20.9084618173431,147.021309190285,56.5562923255933,16.877185916524,29.9008635960913,32.6270773103196,38.2462087662181,18.6022278268465,13.7288504877001,458.92155697452,19.7148083526639,38.1914411666246,86.1596041621558,122.031581804091,94.1746300448133
89663,SYR,999.0,1,999,999,2018,1.44612127602328,16.2683939888576,1.84722630481725,128.000876079497,11.6118762815943,11.2501974100566,0.133815554612022,102.77819282273,3.28632778722415,1.44612127602328,1196.7001329089,157.037690483212,3552.38616735131,271.644184311609,15.2278691754591,135.114658031751,3244.49212332416,745.210824133354,12.1740470083937,33.5798230926121,249.187793509485,1224.28449247983,79.3185899530172,2.77014299038531,9.34140233221587,14.31845324999,63.7247426869381,52.8536943161569,0.979215711860888,0.638581262831614,22.4783328936999,139.643933904757,60.3251126482437,17.824495255287,29.0484605816132,32.5685047631209,36.6043078271785,15.2131789495561,14.3932671503219,444.704918349456,19.1180456770892,37.2836454624714,80.1063923011413,137.407029247578,108.902994663075
90215,TCD,999.0,0,999,999,2018,1.40574374393559,13.2046317728227,1.31382987797576,22.2151744479697,7.8995516826496,10.2562148528594,2.13436344663919,85.8428014701804,2.12427238857319,1.40574374393559,2486.59339797831,90.3679477232743,2311.97903906158,279.088917674332,17.7031526874967,56.085038610096,2157.88380386517,523.099473133231,1.76175588253566,14.8516011874193,110.411144088078,940.376820822472,39.2736529351557,2.62133538126357,10.4329322253024,11.3368119313154,50.5253325336795,59.3076894340197,0.436494672317682,0.202250078645201,5.72006555626341,134.546503079082,5.55322494941116,0.61506479459777,4.08590055054483,24.3697729174825,30.6940011133796,4.71167379937034,58.6496570339411,167.416477665179,9.1855397329041,7.30680227018589,17.7756539175909,35.9461043398557,42.2086464830935
90227,TCD,999.0,1,999,999,2018,1.40327653419247,12.797736295105,1.30001837362194,23.2955282392163,7.61076157866128,10.1629589355322,2.10657498884086,95.1342646450198,1.95975921385138,1.40327653419247,2583.99454651517,87.9394900770565,2365.13242902278,275.849063365066,17.3443508473523,53.9214349424221,2063.34615477545,532.633696467793,2.04908211751214,15.1243355770528,106.065670912408,970.760603926012,37.5077723359631,2.63571824791464,10.1038497547238,11.8030678119917,47.9060301928146,62.927716082597,0.43860938092674,0.203452762476631,6.26232811432967,127.591681680653,6.15904494216389,0.633247058958901,4.41651193836918,25.6991527747481,32.4763612852431,4.07816087120381,57.7073976144792,171.360640999967,9.122835930585692,7.5533736481919,16.0767441746568,37.3867274604834,42.45032754877
90779,TGO,999.0,0,999,999,2018,1.44135688343041,13.8093300084196,1.3180594191371,10.7380968473267,8.27236613186066,10.6642527235366,2.08027546632262,85.031988343075,2.26493843171946,1.44135688343041,1715.61380071046,103.242083930565,2298.98368103228,281.480464898815,18.0276001211485,81.1316414826577,2194.76620805653,530.344273061176,28.1688436122087,13.4976132398697,105.713878589038,833.82157940925,170.567657473945,2.65515640262955,10.4990637023079,11.5733227726397,68.9230464356203,57.8155237547646,0.538392093366204,0.523901289555356,5.76424714016495,918.274436832318,3.09033463598585,0.714642313268818,5.30304284958405,52.8358008139325,12.8048720649116,24.2071088176902,61.7161426849227,164.164054982801,9.33590551163865,13.4383925771174,33.8330143372108,144.159669698851,54.3709566442008
90791,TGO,999.0,1,999,999,2018,1.44241602672368,13.3720634878594,1.30037672161937,11.0333707299358,7.95787485253364,10.5451138522038,2.04441070723859,94.2241737063112,2.08664920201734,1.44241602672368,1794.54859326871,100.312726332246,2348.71539753108,278.180619047229,17.6052308304704,77.9116742195582,2097.91632256471,540.059307172335,28.4354903494528,13.7331170539601,101.232670870206,857.99308771216,164.373360579713,2.66954637308036,10.1652027710371,11.9884666654609,65.4308989938173,61.4907397228472,0.550179654240925,0.524667614554623,6.22567528255256,884.771209638906,3.47502211451785,0.796680757185512,5.76328561071168,54.7944859970574,13.5767139065021,21.3006613181788,61.1085025686478,169.144820261094,9.21726838560092,13.9440890892041,30.5819642749156,152.281966342685,55.0256441599581
91343,THA,999.0,0,999,999,2018,1.23748800290406,14.9889255091588,1.35120556234759,65.6302546615838,2.89735927095384,13.6293809381562,4.31048116697449,37.1973835426296,3.06351282791713,1.23748800290406,405.794960924985,120.629856446504,1361.59158324861,189.527716818556,10.5141874804378,112.772020536626,3933.01251247022,387.902742997338,21.2559900285689,7.62160310625798,298.937904209504,673.687823422693,302.986275302394,2.49734004074733,11.3080279998437,10.6697884112224,45.7116558167976,59.1504718171767,0.857883921910014,1.18218092873181,6.70138323012183,214.741782721277,5.04635345362198,1.47441822456931,31.3355734874915,43.6160950565105,37.9332397302793,11.7353419030544,17.1443247940248,421.94766334417,1.29311929502866,39.375058881974,8.50267027923409,165.247113894002,85.7960056681711
91355,THA,999.0,1,999,999,2018,1.2347934569703,14.5922019145855,1.35534126906588,68.0175635920298,2.99422746090114,13.968811401431,4.22961736518292,43.6901428279299,3.03340773937682,1.2347934569703,381.673479886271,118.549771121946,1392.71250235502,189.596431393282,11.0403868113998,108.149794049284,4114.7426789627,439.448703301121,25.813815539227,7.97874335893281,296.315967636345,725.402975436399,299.590648025807,2.50673345381718,11.1847458228704,10.9615708374339,46.0561350242768,59.086288603002,0.903207629976107,1.14071999356107,7.0801457702859,191.87298276354,6.58009430581226,1.91242761166755,31.6563084990844,48.0093014355463,38.2261678400721,11.1960584330747,18.6450501348327,408.620413660636,1.33221030258647,44.4242595168162,8.87752524600705,184.555825737427,107.818505302937
91907,TJK,999.0,0,999,999,2018,2.05330245867628,27.4180102395844,1.07926938378116,69.6354138059253,3.66310236033956,12.0660452224259,2.50174831717392,113.139184141187,3.65270005850138,2.05330245867628,883.45340907895,22.6327162372023,1604.40940910981,208.406839366665,10.6875714667407,61.8146171323348,2525.30699479063,654.25389128503,10.0264899167375,7.57161258505786,468.502232533232,734.729855292634,9.50764972868755,2.57266854896384,21.6154794974197,8.28884840785939,71.1491521971589,50.2749983577838,0.440746763382832,0.433498271855524,16.4413116398555,169.52928085755,49.4581790609522,3.85532625583503,18.7314125838899,6.5047150311895,51.0516531069059,83.943581201705,45.778194577281,183.149931965415,4.98643710352157,60.7148507969543,118.720808359378,50.833452122099,81.5009683546915
91919,TJK,999.0,1,999,999,2018,1.96509152907194,25.7862055276746,1.03823682902094,71.6089380909553,3.4009192018194,11.8687973212426,2.25776511698776,121.975228282645,3.30096297638551,1.96509152907194,910.190563470281,22.2297268975354,1597.71941686627,200.245613818318,10.1349276593063,54.0576855624882,2296.4072763557,684.886003988037,9.04961601424308,7.62313279373691,443.965200277309,650.42635352491,8.33304259712341,2.59437612807241,20.6783356024855,8.62285997634239,67.0269451442018,56.0539407771725,0.4563799221551,0.444271288164733,17.5613924232684,152.602550120599,54.5452216041416,3.96873793457814,19.2543557048761,6.69563555601367,50.5578738807188,73.8894564166376,46.7675915957977,178.166905126122,5.01656324527017,55.5156527197653,106.683291088463,56.8198878827066,100.09771019552
92471,TKM,999.0,0,999,999,2018,1.87151565602171,22.602179061546,1.41927029796331,111.677659858029,9.23592893677405,14.4762125273769,3.58315257882055,95.706890211224,3.83233829944708,1.87151565602171,862.416042781246,28.192444094869,2839.04148642243,281.446200976655,12.8284900209016,90.462757766463,2870.02075646732,720.351425731472,0.0251415135712211,13.5958960568813,321.804640791743,543.042320232433,109.213467559359,2.55154956435675,14.6623567371038,11.7889192660812,78.4986367205559,47.0355200640233,0.424273606958412,0.480574203679348,36.9516948400927,22.817900153332,55.4941743417084,48.1264940069065,19.8736639022565,11.721820578433,87.7919745374268,74.3792724991427,111.705579908392,156.108237770296,0.80591475795263,34.1626232228278,123.139138394746,98.5642745804102,60.6403555143174
92483,TKM,999.0,1,999,999,2018,1.78258034569241,21.1336190391763,1.36045146445682,116.132293707544,8.57329302587687,14.2058622722353,3.22203642754597,103.118871243315,3.45225247850015,1.78258034569241,887.533116512487,27.5766499701897,2827.10646709671,267.961866398906,12.1049977881332,80.5741730109149,2607.18246969757,753.252495735178,0.021687885189619,13.6712850747342,303.951131844155,476.911356471569,95.9531572110847,2.57439757707579,14.0115546421215,12.2504268051286,73.6473705442497,52.921698187481,0.438082149643277,0.491242638914133,39.3233808899396,20.3438162132849,63.7001315092669,49.2402645702963,19.273856021869,12.0345413889101,84.0428289555255,63.9910922574135,114.279437473411,150.660715120874,0.797568718411222,31.4014805867924,110.644557559742,114.895893115368,76.2459501164129
93035,TLS,999.0,0,999,999,2018,1.20800573427776,15.0499293933341,1.33290870917229,47.2310476540732,8.46219137303084,17.9207139224105,2.17020292747282,64.0508259878313,3.25944906063996,1.20800573427776,438.511880994625,108.911777235521,2407.3497879615,236.914337698683,18.640159781437,74.301134316338,2648.65692386222,515.8549660062,28.9949212322472,7.96079436676997,254.753908607952,974.556296899362,89.5459909170123,2.60771914417584,8.59427246449341,13.4785201150085,87.9450958161259,58.1120542353615,0.528349568375603,1.59383558628215,12.8691208285387,737.151793101316,1.575186942169,1.73735313165182,12.2786757269806,24.0978884573118,18.9160673509769,30.7107926929402,18.2298441169157,235.508237147791,1.55066422117634,7.78895906768101,42.534460098135,131.291212963667,44.7700095024438
93047,TLS,999.0,1,999,999,2018,1.19206943286786,14.8334649253641,1.34345015147911,43.0498103552401,8.21537383190096,17.9787699424899,2.19830733791379,72.7011482715724,3.22106738799411,1.19206943286786,465.851586101004,107.439083916671,2491.08357959221,234.548995580406,18.451937222105,71.2857768359549,2625.49328919968,546.561941447632,31.2809567383952,8.2232315706595,251.002061014757,1046.26723899948,86.7729153822507,2.62235326868536,8.63166330492397,13.8821825318482,87.0313797342993,59.17769667724,0.635041224770593,1.53436215410496,14.0531903291187,687.448351729346,2.26145026036724,2.30158924430775,11.707507493982,26.9342893281288,21.3303125642404,30.5840076520045,19.3748747052324,223.695784154654,1.58167704792295,9.48717336668506,44.5535067260017,149.919372750949,59.4340013651464
93599,TON,999.0,0,999,999,2018,1.22970070382635,15.1235144418051,1.31863559923066,69.8618642216329,8.07035396207949,20.7662288638126,0.361737594326191,66.0095440542525,3.47635572016428,1.22970070382635,1053.44096395332,112.036250889445,2429.77830977355,233.633698761581,9.0604480879972,90.1316658149845,2676.98205757277,518.183132417206,11.1485006531586,8.47043334733364,215.586054890021,966.52199645995,548.785713707478,2.5861474135335,9.149887525034632,14.3675697765701,71.5502402441621,57.567922525445,0.702602166696228,0.250003845385166,9.041127661505,266.324831700234,6.92113347253608,2.04801619903549,24.9403907288332,48.0817929059549,34.6595540315361,15.5104705979585,11.2851533203003,568.941974930977,3.20869409440269,36.3756256282895,16.5617642223341,131.818364083129,117.851009908318
93611,TON,999.0,1,999,999,2018,1.23080206613607,14.9878639185713,1.33123640817641,71.4560535345755,7.79808270647537,20.9426507100359,0.365025287463705,75.5399533070736,3.39956866355502,1.23080206613607,1131.97732508888,111.74248648741,2532.62075809874,231.967907142156,9.06783427191764,87.4205342649663,2685.27372050679,550.439211181244,15.7761549678027,8.87083368273988,211.712146151967,1050.16998013229,549.317194954777,2.59826457448945,9.11421096528219,14.7316971758858,71.1377716088456,58.7252843454221,0.739673421020799,0.248832707427599,9.52866426993155,251.827691967198,8.95280490791446,2.66990288012634,25.260776945695,52.8414257453635,35.5018758232637,14.9492720593906,12.2110950164009,556.562579160623,3.30045416537022,41.1943773038368,17.4240846637888,146.303220380746,142.744424369839
94163,TTO,999.0,0,999,999,2018,0.739304114609922,12.0019564324649,1.09838577548706,110.033929112157,4.29195617078828,11.7215686415074,3.06532423998064,35.3828472397662,3.34441111621073,0.739304114609922,736.985191828525,111.55094169318,1304.01913216044,91.5424468401112,12.3497356882727,124.91937302513,1875.62529581284,242.101845873822,17.748278245942,8.39794432857957,248.807716936955,898.487209333051,22.7926634864519,2.63331456160639,8.4919590892815,8.97902515981377,35.1302317120285,55.8797532265523,0.468531849890444,0.237043962089929,26.6159103786017,405.514776161366,18.3212218775419,5.8655244413597,14.4513551941573,24.9116528507706,66.7293141416645,41.5960088989545,26.1637134528125,101.304626329425,9.41877596080885,37.4895683680363,46.8224238185437,83.9435925244109,65.8120090274087
94175,TTO,999.0,1,999,999,2018,0.722949683240629,11.6499458695482,1.08126358554472,115.759112739774,4.04410365952928,11.5756196064515,2.96572770153098,39.0309844673308,3.23279868452328,0.722949683240629,767.098811995918,111.606648332202,1331.03922023508,90.068876666658,12.1189878546659,120.965266977363,1678.87042105259,254.9600383929,18.096698358435,8.47711280874721,237.845374026011,861.764849796359,21.5546453385535,2.64508493025386,8.46907206699305,9.44382647353232,34.2251245181276,58.0981703514314,0.484814665531549,0.240530024783055,28.4013451639367,398.035007233125,21.0475399316975,6.48828839508935,14.6667675522575,25.7202947805805,64.8616505764844,39.0259158256134,29.5718209684256,105.079657160781,9.42059141445599,37.6410154279632,47.2631286871117,88.6919631188887,70.9300266574504
94727,TUN,999.0,0,999,999,2018,1.06205982185799,16.5777508547723,1.5246667639365,175.205767639645,6.12078232596135,9.0036392991557,0.679222480633467,73.6409053919332,5.3269354082796,1.06205982185799,532.686157161587,149.646827612335,2537.02215445071,253.651070964868,12.950553322222,308.302669367061,2604.4262768676,443.432283153549,12.8896896182555,40.5364395121122,294.005182036701,1143.43725307669,5.98191407309979,3.08032991019434,14.6696273649564,9.9101914429164,74.1900204424321,48.0349426965544,0.725506579665685,0.606861533004641,22.5093196238056,284.916852850818,47.0808084716903,2.33110255577529,32.2947544705737,38.107907751977,38.0599513566426,1.01521112414881,1.48829835409899,188.342610009189,6.61645163628943,15.2514436675144,93.3295254356443,182.238668294575,57.3621009373147
94739,TUN,999.0,1,999,999,2018,0.997359746881312,17.5893813456421,1.4999216038701,184.677851477253,5.86100328228765,8.92874360375278,0.615829540484731,73.0233523388247,5.05344749538581,0.997359746881312,509.383531010739,142.652218586492,2527.01909789877,247.904128315053,11.8045125770784,306.85611990177,2341.49541146723,492.168630462748,12.9371586140137,39.5379080555234,268.35856684664,1229.36831537734,5.80707817534493,3.01928092821679,13.4309715180427,10.5520502499994,72.6250456877876,50.1635557365421,0.722215906169108,0.601703526830885,24.2764999083616,275.037852467665,50.3918854917012,2.58034721483423,29.4222899126304,38.3519056699252,38.5487295668298,0.817460451982855,1.54405219266647,185.588363167025,6.39584381415385,14.9964913947416,87.3701183913763,212.826561500886,70.2271320499146
95291,TUR,999.0,0,999,999,2018,1.36578041352957,11.6545424653531,1.32596430889279,172.769442183244,6.60906976236971,6.67432295736777,1.64878121457228,57.3810400521457,2.24452662105588,1.36578041352957,2023.97811272632,165.6026407287,1861.25302073053,256.32503047714,9.59462477637843,67.9344431666241,2754.19440402433,613.679461489898,6.52277049716261,22.5773518874418,271.301642229302,1424.06312009082,62.0978599928291,2.81122515774336,12.8980547706825,10.9281726580576,69.2928028245336,49.8906407977402,0.761823647616704,0.180429078926003,26.8341842882315,115.167343119378,107.833524184956,30.4682934259794,16.9210673375512,6.26931855572737,52.9488728729334,5.49836311279004,2.54205000875882,165.136795639425,11.2582481334361,31.2976825134757,27.704470174869,100.861490010203,72.1890196542896
95303,TUR,999.0,1,999,999,2018,1.22224138989074,10.4666452415266,1.18695511395353,179.436441421426,5.63974333313516,6.13832416494762,1.48930875789205,59.0482980898645,2.06874095307233,1.22224138989074,2094.9784785552,160.266803001424,1757.29199005414,243.658981762692,8.66321391802533,62.5081037977061,2547.67228867756,600.707459549659,6.28147167334317,22.7650649524352,248.092925408473,1540.47162841249,60.8878724256732,2.86853353734771,11.9213793020722,11.6019932545946,62.8372316602829,51.4418255937272,0.747970976909944,0.177861989729335,28.729220126193,110.359287390686,115.887116447938,32.5520752280684,15.8936562363023,6.0585167480315,49.2049833838298,4.02666349722151,2.63785095849643,159.256704225141,10.9919597143792,31.0643044292738,25.1323068688254,124.261444915888,87.1560561784955
95855,TWN,999.0,0,999,999,2018,1.58453193022996,19.3707778567929,1.40697773896972,46.1972144098027,12.4563023778849,9.10667542986736,5.15788298290968,82.9779698749224,3.49184819288041,1.58453193022996,896.439584735921,118.807832963753,3407.36393012196,279.375340955613,9.19942402063738,126.656023272484,3334.45988358453,626.832630749051,10.1797165178056,20.8579588213458,316.673240360214,1049.39659530641,624.458331884212,2.84337480326447,8.93823408078912,10.9045218200137,82.9256181794625,58.7957969516679,0.726104273989385,3.22640943222293,7.52941079056313,196.672683016741,8.8200022967422,1.45872637292745,32.6117034455096,28.1442109681305,76.8039762965872,18.0078451867104,15.8643965431964,348.884237240879,2.66908461509313,5.75339057033843,16.8009640352753,260.555812191194,124.51246281302
95867,TWN,999.0,1,999,999,2018,1.57287883409409,19.0984673889344,1.41234211362669,47.0785356011947,12.0362555480602,9.32189213811598,5.23704910759938,94.3087355982204,3.43593457589758,1.57287883409409,948.528874270334,116.427979292396,3533.53696519598,277.825923914956,9.15544261285148,123.018973544252,3506.23539467004,740.185950813832,14.6295377919514,24.2432524077282,297.316646769624,1077.00788530934,621.045525455909,2.84266976764909,8.89237398100942,10.8524200687759,81.9879785670478,60.0594344503115,0.761352707927744,3.20084924177669,7.7472988941097,180.26084096989,11.3770990928839,1.93457328533056,32.9701513840952,29.6313710207571,67.6788678533175,18.2996189566633,18.0173126994238,340.677922532518,2.73185157678451,6.8460815726813,17.3278414029464,301.65682914351,154.502399874013
96419,TZA,999.0,0,999,999,2018,1.43828407759436,10.4015617164362,1.22769199261587,40.1535085638105,7.2748054280751,10.6687822282795,2.98611175922823,102.038795951515,2.19399875178193,1.43828407759436,2034.64379795497,95.4756311689753,2455.84488162654,351.554189379971,10.4704984981665,71.1571975810019,2393.1068840093,461.006059525677,4.49523958247936,14.9228938043598,140.372752636075,810.431496577568,65.2180940301044,2.61853284056739,9.566626525642787,10.452763518675,44.0312293883063,59.1379683198132,0.580148042544999,0.0415633478946554,12.8760569958919,217.481203177815,3.97678733978123,0.597287157193529,3.65980613515449,25.3268625510703,25.6951591140801,4.06139864795842,136.038925172997,348.107178735183,16.3891599974752,33.5895063586277,29.6445102431867,168.546284949396,72.1689139007197
96431,TZA,999.0,1,999,999,2018,1.44612496180634,10.0847038438147,1.21392523018647,42.2401243951991,7.02218524584672,10.5143399430983,2.93602205747974,113.094235544946,2.03344408916037,1.44612496180634,2124.84929959929,93.0908561889048,2493.67156006576,348.620379110736,10.2436256412814,69.2985360749609,2306.80814199487,469.519711584364,5.17016578748666,15.2878493322983,135.268089036752,835.33328554742,61.4444764036238,2.63385405962988,9.25161885548278,10.8988402128819,41.8772360887329,62.689054899324,0.610726760168289,0.0417440406047832,14.0032487923549,206.407197291984,4.42956475443708,0.691399398519073,4.08075583837124,27.7870001133534,30.0766863221763,3.56306303303614,134.705921864743,349.373234414917,16.305202898149,34.1786805406669,26.9425128489482,169.69946136078,59.2413700031973
96983,UGA,999.0,0,999,999,2018,1.398612210866,13.1779352049941,1.30584271520746,59.2017395733641,7.9151554972646,10.3237074208452,3.10408914189479,85.5225461741032,2.13564442769804,1.398612210866,2003.88649547247,96.45634337338332,2320.94687253195,278.543629886753,13.8484183844499,75.1383567474089,1589.5729505015,521.352761245368,10.5711365485517,15.642041822606,126.898188858471,851.194141337329,110.655605112559,2.62163519967905,10.4197480988962,11.3588532315313,56.9232811118127,59.3878361664093,0.479656651266828,0.587839905506622,11.3293796783127,294.058435497038,2.05118814271982,0.443235625244633,3.99278109863978,12.3685414436172,11.923906639775,5.40250418839964,27.1612248150307,226.835777842858,7.70016597631528,44.9471268741163,3.21755906863725,110.897330145634,57.7638859554387
