,Country Name,Dietary Sodium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Value
136,Grenada,2227.38784322358,6.86604361455604,20.3877322573147,193.496753645792,698.868864591962,330.196166799557,2.63729483743118,7.23687595217324,11.3565878237808,57.7844089704018,54.9761198251676,13.3
137,Grenada,2142.95966530961,7.24627282540235,20.7557285390701,185.484443724091,661.868069129547,311.605700496992,2.65051672208196,7.27857708784902,11.9025053360258,56.3061959657102,57.2589788855806,29.0
138,Guatemala,2385.99807959354,31.9292397010393,23.0532853848405,225.674708042846,1018.45617168262,12.2184930455715,2.73789253197379,7.65109173969919,4.89712249836921,48.6284189256182,67.3676831911326,15.1
139,Guatemala,2825.94789722704,30.7701246378949,25.9437067373974,223.850914160821,974.437965873608,11.408029467946,2.69618053759895,8.47627884426389,5.27399978760488,53.5367864540065,69.6127440044974,26.4
140,Guyana,2264.92216671477,12.9597673301954,8.78849264348981,232.314808609182,390.681870215441,62.983904172789,2.38632058959466,15.5470187455864,9.30551183684987,76.3476005962179,58.5256358389318,12.7
141,Guyana,2190.63296790086,13.5539086699315,9.00128832148969,223.435748418276,371.842009732468,59.327333851397,2.3975865659573,15.51750805011,9.75214250024724,74.3846481238271,60.73118989303,27.1
142,Honduras,2380.6749261296,20.0413891224446,17.7983546803541,242.197683255567,602.368344320827,39.0465176172788,2.53572435874632,10.6056932359454,9.52339814968986,58.3685287452078,57.8581968505111,15.6
143,Honduras,2303.96584092116,20.5348140374742,18.2312380833085,231.281153690759,575.228419666482,36.6817833528775,2.5479754419297,10.6154998166134,9.98689617111538,56.9131440884031,60.018444199225,26.9
144,Croatia,3190.14291291878,12.7551672704409,36.4717360546949,429.041407478833,831.2105270801,1104.72156393032,2.58110469936718,13.7695705015308,13.2486606112756,93.2024666525754,45.3878105969904,24.1
145,Croatia,2862.30843646595,11.7930916388812,36.3171877010151,400.702712432937,720.254908381703,905.882758209211,2.5948905923648,12.9530010795667,13.6767386649334,86.8751307671832,51.3145396559232,24.5
146,Haiti,2044.09893733826,1.24399274799112,8.33072109771298,179.582363992505,835.761540269634,46.16201707222,2.59703679634536,15.9339097892218,6.67964469985222,69.7288883614697,57.8306099703912,17.9
147,Haiti,1974.83802644605,1.37338265480021,8.51413274988648,172.025689994297,793.990463014782,44.212038156442,2.61120131455098,15.9705795697235,7.03514350373819,68.077093577251,59.9561115937468,26.9
148,Hungary,3967.7898559515,9.92604212503043,9.61326322455152,305.789083983371,448.895801048749,342.727066657086,2.91867978142017,11.4723297353762,14.3683112514131,61.4782535562532,42.9161936643792,28.2
149,Hungary,3394.81379329922,9.00839609481403,10.090762803602,287.177153146607,414.528442817292,277.822135001029,2.94906927532509,10.7212379874389,14.0731479766723,57.2432768565455,48.8305371016426,24.6
150,Indonesia,928.582914948919,8.71682240245969,11.0540372481121,221.374732621795,230.885579273548,1716.55200792631,2.6041520852,10.0081855084375,16.7582445221351,69.5119502523682,59.6974348305307,4.8
151,Indonesia,961.174212837002,13.4562601874511,11.4183591696672,214.183458494051,240.223168307304,1696.56848278189,2.63072962562834,10.8992849056443,17.7886150195509,75.1073836387756,58.2579341912781,8.9
152,India,2739.79586650958,21.7016060268949,32.1447429627178,75.3147992741392,488.253246299678,45.9393639501509,2.75617692156546,6.73532934014999,5.85874669424937,45.4308301030548,62.7688374606015,2.7
153,India,2909.30098200117,25.9493704947496,25.899307625121,73.6163121467689,488.391546677949,44.4272813110737,2.7717746600752,6.53631543872882,6.13333899071537,45.25273434603,65.8203795246529,5.1
154,Ireland,2478.0513215411,12.6398616155965,12.6662151522122,232.961950030905,977.483375602024,151.312054795292,2.58266830290023,13.4424915148195,14.1728773174426,70.9443631713524,45.8107489029891,25.1
155,Ireland,2346.90816923448,13.1435224983124,12.7392739222076,227.142017217302,1009.764802042,147.200391015515,2.59874114137672,13.4214961286839,16.0237724442363,66.4103524676558,48.9869227584696,25.5
156,"Iran, Islamic Rep.",2647.59589558422,11.5281999650853,24.1130943453459,172.592475161038,915.437605045664,346.008477150487,2.82665523278706,9.57913998136512,10.0287630132335,68.4261216803265,59.258293740292,19.3
157,"Iran, Islamic Rep.",2743.12243289933,11.8946863492286,25.4739703677428,159.644582193747,1025.30452606359,334.352180664689,2.83782906399031,9.88263813929762,10.5130648165284,67.7082218147248,58.6159756470858,32.2
158,Iraq,2816.61691891527,4.06729404638692,14.9388237572196,257.544246165005,817.227796637703,14.9861252939721,2.73675115184753,16.7662210174072,9.43303678304355,87.3358306192153,54.7191014184601,23.4
159,Iraq,2628.69473897474,4.17667437544848,14.9735536446304,239.008869310945,879.050146153338,14.4219557262927,2.75194015751164,15.597864028877,9.99399626065742,81.3621368271016,56.7498160854327,37.0
160,Iceland,2558.98851606668,29.5126223121063,14.0247668996355,318.133608776406,1425.82819215444,1013.14999346695,2.47819313038266,15.6831226095603,16.3955180306004,94.06661924896072,46.3454148915506,24.2
161,Iceland,2436.58286229974,29.5539780131331,15.3230773999355,301.469326386093,1444.06870105354,977.178449994212,2.46833933956802,15.6315755911186,16.217346314321,87.6960224760993,49.5204536377645,19.4
162,Israel,3185.04529777508,11.8967520035343,10.0530670584673,319.014296357759,1607.79674469918,97.093851405863,2.65117803944709,18.2410975255968,7.93852650953258,70.0373205982658,49.7866660167425,25.9
163,Israel,2990.86610843663,12.0118291644535,10.242304406182,303.354193439099,1770.29259073525,94.1298226634608,2.68422224799038,12.8230937984973,8.91952475593527,64.0891689844228,53.7292840802468,26.2
164,Italy,2703.62639044383,4.95706252527784,19.4680974181497,294.243086028043,343.074370313265,700.228520892642,2.45756589710291,12.8223898673605,10.5958756120125,96.5438227896524,39.9236554013215,20.1
165,Italy,2207.33624395939,5.2067305061596,17.3904703097322,261.160581898001,326.609573029914,686.795604866107,2.53653030151073,17.134526877888,12.4739164870816,76.15002358033,47.7152294912823,19.5
166,Jamaica,2375.10928926723,14.9040533468667,14.3725881524335,277.619197252354,718.05396617034,56.6981140040621,2.85357684870149,9.58186991834933,5.36823281478726,96.44325457556272,54.9753877307797,15.3
167,Jamaica,2297.8977681212,15.4420552868363,14.905284565402,243.836105065149,684.736555155459,53.2629666784031,2.85492680144176,9.620602562046027,5.95137108902643,92.4825814844927,57.8753340754742,33.4
168,Jordan,4251.81738210349,25.3220378771365,53.2519811198902,395.513881367075,1152.33481563891,17.3387732449829,2.65323827273683,6.86386279647985,8.13531753986172,83.9773956207421,60.8867042998791,28.2
169,Jordan,4249.64742920579,25.8148941758977,53.7625823118803,355.298196747857,1226.40240910012,16.7386731868159,2.66620943256141,6.07554832424363,8.6991611655652,76.4783373523271,62.9977160020914,43.1
170,Japan,3571.51254567218,2.40518540367466,10.8050594266694,333.79598266185,1361.85461818252,636.486098071307,2.62043380592465,10.3051729877465,8.07197957941376,66.3091842234461,47.8671544784745,4.8
171,Japan,3767.66458314759,4.29189691671175,13.2470202229243,356.878965056,1563.96765533892,635.07332630425,2.66152850805011,11.5369850431338,8.68164831010202,70.2368124374887,48.7577213714351,3.7
172,Kazakhstan,3038.17404187777,4.92636212431004,28.49510208758,310.547417636941,973.106838155962,219.045027508802,2.61299539067715,14.9333391463381,12.4402236737633,88.4364126029155,45.4268049459944,18.9
173,Kazakhstan,2751.0974793514,4.47178856809597,28.5877524998291,291.910456410854,854.414266678925,196.756641885732,2.63477923022078,14.1194880379859,12.8721618928142,83.040016211749,51.3631286611831,22.7
174,Kenya,942.767527092054,2.96396144148115,22.6799409106884,129.00349615077,497.071675833669,16.8386863839698,2.51186005061349,13.7221466785707,9.9027642635744,54.6168800878128,60.6022894813068,2.8
175,Kenya,840.114007153106,3.31453830492373,23.9665502033844,123.98545513446,515.755993694945,15.5127859664583,2.52741428241765,13.2377052523413,10.3345873714195,49.3830577529941,66.9790146611043,11.1
176,Kyrgyz Republic,2879.72752379411,15.4377751195181,8.39180385405608,225.504335800045,617.924359276009,16.5362978723364,2.48458634573676,22.5117609766766,10.2819658049906,74.6184184049194,48.5989330523294,14.0
177,Kyrgyz Republic,2604.58773914704,14.0948984527389,8.40211398612981,213.406558240755,542.612264471655,14.217636667581,2.50608731034889,21.3743688390251,10.6976286629753,70.1978163825607,54.4314124339684,18.6
178,Cambodia,2759.29301109621,19.5262064927297,5.43994581927498,138.270690527329,1004.72973350825,526.600128657483,2.60198945015032,8.28557870170046,13.2262720633689,65.9795870682599,59.1018230062832,2.7
179,Cambodia,2768.17696389741,24.7826462861814,5.74463227288503,135.614817119015,1101.34667583144,539.454976973422,2.61557507931633,8.23725701091514,13.5162302666392,65.4975582154932,60.3921945839217,4.8
180,Kiribati,2676.12471371223,16.3134439083876,8.93133395964096,213.244009097183,1009.76778889499,932.729809468587,2.60867180921216,8.80516018716027,13.5793084407645,63.5465818559122,57.2261498538642,41.6
181,Kiribati,2693.52878371335,21.1414494648548,9.38892359113663,210.829695435707,1106.06643811918,960.548130128466,2.62355095518426,8.73423036810664,13.8890982631566,63.3663354861325,58.5552989180393,50.4
182,"Korea, Rep.",4246.69560901154,16.0890393479114,10.8794587774212,223.282544872061,1414.22459127112,2511.9796531393,2.42065883203749,6.45527193677482,6.58646174130824,72.0942051756123,59.9975306650173,4.4
183,"Korea, Rep.",4230.72794340122,21.0326998601463,11.7734111635983,244.490431765781,1591.13165408997,2468.06077657372,2.47876552267451,6.471085318871,6.69922589787014,71.7658001156113,64.3900692543848,4.8
184,Kuwait,3073.03906714755,10.6639622183474,28.6535019707877,263.360049605799,1341.25601608514,94.6689959431298,2.61535774353751,11.5196213351664,11.2450921100816,59.5011668493081,52.2008464507322,33.3
185,Kuwait,2918.27037120856,11.7342126062742,27.5556895537303,240.508312858143,1392.03091617145,88.8261253974085,2.62520416144307,10.5417757866896,11.8226920722796,53.2251907566312,54.4633815929646,45.6
186,Lao PDR,5419.88969130079,4.52159545403792,8.73535240669386,211.421062705596,809.42471846969,168.845670452096,2.53013035063062,7.16344828915194,10.6977602611853,93.1864230980138,68.8893580370375,3.7
187,Lao PDR,5895.38657910723,9.26035109799891,9.99027043859334,208.213165454165,876.154255936527,166.191923301251,2.54327328716384,7.18230965194049,11.0908772809333,91.6026906124872,69.79412487752,6.7
188,Lebanon,4365.28573313395,11.7242035936807,36.5049944320112,406.180137152595,1672.77422490138,0.736705924274509,2.97554132969775,23.8752177542877,10.2903441977698,156.561249201749,41.3517042392828,27.4
189,Lebanon,2677.3610546854,11.5423853920222,25.7862503924744,232.561597281152,1791.95356924482,0.707640764461846,3.11340607627229,20.8518196164745,12.1836471316267,102.883152913975,44.8374146183597,37.0
190,Liberia,2175.86441013288,5.31430061166765,20.5710716506459,135.199152848448,726.633346310225,32.2139245733943,2.67071786893626,10.5859556444548,11.6343525961703,61.0949870377515,57.6686639197309,5.5
191,Liberia,2083.18985870694,6.21594091835691,21.1231446968879,129.918084006729,752.320600182165,30.5420099138343,2.68777507399444,10.2523473476292,12.0773895645623,58.1860654524406,61.2909587164582,14.2
192,Libya,3248.54028346692,10.5344809786639,28.8900789175134,266.339340980137,604.936836562738,20.5261888533452,2.55993760700814,13.7805857406291,12.7713655649567,56.3402549118661,53.5447136880103,25.0
193,Libya,3033.08877094146,10.8156739790751,28.7732849199684,247.370499086535,646.202746177524,19.8261314792391,2.57375436094859,12.8410897183038,13.5053438202725,52.450110257229,55.5921703723765,39.6
194,St. Lucia,2357.2077722052,11.3297666047247,15.4996330339166,226.394324440067,432.684995583908,83.553284870763,2.46001195076274,7.72529803833253,9.72906622900594,50.4109584937178,56.7895307962075,12.0
195,St. Lucia,2280.32193812696,11.8245739443411,15.833460807433,217.542827733636,411.045738596329,79.4244417173646,2.4713239609119,7.6993315443406,10.2388473394493,49.1129217617566,59.021164210779,27.0
196,Sri Lanka,2590.98711819768,12.6699628948707,11.3961175734653,83.5062284114454,304.368683958671,95.6626864278928,2.33546155645992,11.5467336045072,9.2774303301271,57.3940227272126,67.4728716176419,2.9
197,Sri Lanka,2534.53103427018,17.001111364096,11.5945969251003,79.9346753372741,306.525358090453,95.6488071519644,2.34295363781399,11.2593434366387,9.61046686437526,58.2636679867331,69.8756239438147,7.3
198,Lesotho,2238.0339903934,16.2735314087975,40.602478971891,153.624289219511,607.344296499131,5.88596023009209,2.62497343234761,10.5663815677825,11.3913989005193,56.6632969562436,57.7830396885322,4.6
199,Lesotho,2127.01622150472,16.8863031305356,41.1667788057514,148.430798952786,634.259417649097,5.37922336151724,2.63652207008239,10.2481033178108,11.8802693228202,53.8956101233851,61.2628214240876,26.7
200,Lithuania,3125.50152768368,14.7814141591863,17.6604761554749,356.02198081485,613.516423679213,600.59413879163,2.52138244093921,15.4823883099233,13.7020157214595,97.94939576262432,43.9215135396517,24.2
201,Lithuania,2742.90077289882,13.5684541355531,17.3595466114706,332.143659419136,525.904834216387,487.414529671491,2.5352740310059,14.4437643971128,14.0238196605936,90.7773338582562,49.8163356229239,27.8
202,Luxembourg,2965.77162690199,13.7684024264687,37.8877238615827,272.945911697011,783.887525012127,200.067445266406,2.5929158247698,13.2898337825962,11.9932853953971,96.3880648311006,46.7726638899299,24.5
203,Luxembourg,2730.80525069118,14.2658105247609,38.8624132722562,265.046053719936,808.898724117016,193.54005563664,2.60570488028927,13.2498777669796,12.6299394231839,89.6301918008514,49.9608841479572,20.7
204,Latvia,3264.81445410471,13.5090179361566,33.1867166238826,359.532278566664,874.66896140722,1052.93007422857,2.59984245674828,13.189630133336,14.6605870113577,83.4619791752406,44.034294799144,21.6
205,Latvia,2901.09964856942,12.316386320342,33.1338394495248,333.488356379483,751.163543320422,843.190460447395,2.61581931181772,12.3113969680447,15.0556216582079,77.4616648951204,49.9316586328952,25.1
206,Morocco,2621.98080713729,13.2465971593434,43.6477017419859,214.25478325733,767.750239932773,75.2499600941841,2.47184785759514,14.5833175548441,7.64454401234612,70.1606734210328,55.0922956886307,19.4
207,Morocco,2382.30140304113,13.3299560218863,43.6716036912235,195.888296434732,830.091057937649,73.0294977538723,2.4835916758478,13.8586398532771,8.29347057679244,64.2407486063788,56.5484585022153,32.2
208,Moldova,2887.32937338457,1.0779259774845,12.8846405984003,323.072717991806,890.470427331745,661.500062953146,2.61693992883542,19.6323435321723,11.027530952836,48.6570914235699,46.8665474591037,16.2
209,Moldova,2600.90680823481,0.958754286321817,12.8994341211479,302.682565284426,778.247318392021,585.581635401392,2.63552707768757,18.5812449512402,11.4132965569765,45.5161164045188,52.6193183351625,21.1
210,Madagascar,1834.85088551135,0.874734185854737,5.45530114747569,133.275390844369,266.508361439096,17.2884213064035,2.40922237983298,4.62562026359638,6.40479347727098,26.6352359238037,63.3734470140862,3.0
211,Madagascar,1744.95303344703,1.11694605756685,5.60024118395897,128.180040523596,277.059584299554,16.4854023827795,2.42429570469619,4.50508028798846,6.73970740843159,25.3145838829796,66.7318194100346,7.5
212,Maldives,3292.22157167577,8.40687434709815,63.3007988960776,250.659860903819,737.165951604693,1046.70742327711,2.52343012155364,7.44294870841803,6.50246068692797,95.1829311100761,66.1947315147985,5.8
213,Maldives,3089.36321289164,11.2197311926993,60.8495192241816,229.882629471111,726.122866589612,980.618306619567,2.53004746139406,7.34293607344005,7.01624741352425,90.52305793238112,68.6399938960704,11.4
214,Mexico,2391.74691280224,15.551552900657,9.49840627489166,267.009428254681,353.456995733367,48.6578689274439,2.35000245843172,10.0933923651422,10.5689201200037,67.9454703179478,56.6528250088397,24.3
215,Mexico,2476.46543383158,15.9585059959637,9.8857864300707,262.130425774044,355.711314965968,45.9585119027391,2.36719312738565,10.4669710997487,10.9571936546311,69.1544413476781,56.7337228846552,32.8
216,Marshall Islands,2737.79564316184,10.6153591182168,12.167581604261,213.112069560929,964.806059321598,684.749077429672,2.59333922031448,9.05824890098118,14.250769943255,76.0794177543169,57.5664294797226,48.4
217,Marshall Islands,2731.11679075472,15.0850788106054,12.5817806646661,210.135211501385,1046.95838118455,681.651808918071,2.6067410832596,9.056914533543,14.6652268521699,75.0981390067684,58.7950471481141,57.3
218,North Macedonia,2982.98582822756,23.7311392943485,35.5108592235341,250.55452889256,1092.88696687158,506.672299612961,2.64790716818472,13.728427954044,11.3512482721202,91.85762962179608,46.3355361685283,22.6
219,North Macedonia,2686.57587198367,22.2867091521213,35.42031162643,235.835724673783,960.542033018063,441.853146708127,2.66571026912898,12.9504866567589,11.7806836675073,85.7496490404914,52.2945600851206,22.1
220,Mali,1974.19145502058,0.451695487444937,48.4769337092123,137.538790068298,675.969241268897,66.1440356753434,2.62877844235294,13.6451920925189,8.66016198781547,65.3302158985339,60.7874411184844,4.6
221,Mali,1883.32955051302,0.535919580889328,49.1884591325673,132.375438420114,700.321049526354,62.3030646554732,2.64510122056703,13.2828013102194,9.09919112846617,62.3112803482341,64.2649080024039,12.4
222,Malta,2843.56514205386,19.1969714388093,22.6244243915825,232.973954491756,1044.07145701705,392.244949594088,2.61017755617116,12.6724626922735,13.1310101639905,87.017795110338,47.7538440807073,29.2
223,Malta,2301.79707355176,19.6710937136993,24.1561864933172,221.58359133688,1071.39470216649,382.656774136529,2.62631036442658,11.8924914702045,13.9992825722836,81.9291228155813,50.8108054816489,28.5
224,Myanmar,2843.3531222194,5.30704565363398,17.9339214236143,307.622448843098,1091.80527887829,750.863459417206,2.6021843673413,8.1594680224975,13.0871851524686,75.5055796023156,59.1846393215339,4.0
225,Myanmar,2842.47581688835,9.19891488527388,18.7933258540304,302.433889229635,1183.49574960233,762.103635781495,2.61642098747797,8.12219245623491,13.3884200997339,74.8581945660593,60.4939140105602,7.3
226,Montenegro,3318.65143159653,21.1846858255917,60.4990808746851,452.828523094936,791.415839615487,474.587681293712,2.5693032391069,9.47778460031688,12.4611821656958,132.850897977281,45.9310834666272,23.3
227,Montenegro,2999.53229288969,19.6843957601837,60.2331141658941,425.356200589431,686.190673174805,407.982140949107,2.5880027776002,8.93400358373241,12.9001670376916,124.144316988757,51.8362380993941,23.1
228,Mongolia,3975.83438641454,3.19175173891787,22.6161338770638,330.424613765818,582.675240839628,17.9221993032087,2.52376278636928,16.6205491120635,13.1781636272959,89.4607828295106,46.1060772699656,17.5
229,Mongolia,3679.33409003786,2.79039704473314,22.6600484315025,312.347464159521,515.036946295674,15.3504088526114,2.54429848950059,15.736687331736,13.5882121591029,83.8428234060509,51.9807398670218,23.2
230,Mozambique,1579.78560450752,9.74380516703605,31.3013997430379,103.853616157716,690.4597148296,72.6599879407609,2.56637300676006,5.13824602124929,7.31506505322881,50.8532672051194,60.5016532135121,3.3
231,Mozambique,1444.51077015736,10.581975518999,32.3582846998562,100.066561261242,720.506842982511,68.2055028599548,2.5772941064244,4.64425143622242,7.5359365815563,45.5308834437786,62.7194526146962,10.5
232,Mauritania,1939.13569236371,14.9276208629331,49.4720922554094,148.243601031502,501.403306766684,91.09547990005852,2.62569371358295,12.5053162123964,11.6262325819381,56.6464429161739,58.5441091158918,6.6
233,Mauritania,1854.99447684298,15.7090152473679,49.79620825614,142.834913692329,518.754277255448,84.3999197041394,2.63856580834868,12.1228533832053,12.1434034985716,53.9241695415263,62.1320108430785,18.5
234,Mauritius,1982.22453391918,14.1067130748394,54.5583706086209,174.750929969633,1370.09853320945,712.000179904985,2.77675818688227,11.3507850584151,9.411106264581488,79.4812627201159,55.5801487977396,5.6
235,Mauritius,1880.80689313966,14.7648967563195,55.0135060783389,168.170948257921,1412.50205820114,674.631082357308,2.78932391509855,11.017347203236,9.837248905111768,75.6056931372311,59.2111313401298,15.7
236,Malawi,1203.53014182296,0.463250677749266,17.6895918233881,221.196970514639,703.802376316669,97.5293613737755,2.5610705728481,18.5372821027718,5.60311411270816,66.1262730331487,62.4769469517344,2.2
237,Malawi,1111.4583796575,0.551941920160248,18.2867575679538,212.581654693592,724.981086696862,90.701440934564,2.57632265852219,18.0078765346682,5.90227093937018,63.1212258536385,65.7270278693672,9.1
238,Malaysia,2936.98878484269,5.08413292758408,24.1930414334817,265.726731397534,2528.43575807988,608.534478862576,2.56646847395434,11.2707336525582,13.0972405170673,63.6234256290901,55.4209463177595,13.0
239,Malaysia,2859.36761817553,8.66260174771725,18.9186820494454,252.053641120534,2827.80574722797,598.069072166904,2.5280008237147,10.8869852849507,11.4304122866236,65.2747446378668,55.8049224293379,17.9
240,Namibia,1998.04199088192,9.22051004843531,36.6938760173758,129.823572198635,532.796816246097,101.300125940055,2.59552033461567,13.7113676630071,8.08123238758029,60.5412461904506,56.103042802478,7.5
241,Namibia,1900.94765463125,9.78192361020575,37.5506749089856,125.652220563717,554.679229611249,94.8319336377166,2.6096291447952,13.307972513353,8.49388324858257,57.9142136895831,59.6009975121756,25.4
242,Niger,1930.55040170824,2.62686908112287e-67,28.1310937639486,82.5770560455834,944.510534930414,23.3294412427956,2.63417085042437,13.3951537522866,8.54709250834468,65.0245588745761,61.0947930893122,2.5
243,Niger,1850.84544898583,2.97202176533369e-66,28.791897751165,79.4526756048973,977.152086376227,22.4764916298036,2.64669179102124,12.9235780365654,8.93178136668317,61.7011819122183,64.6066551096535,8.7
244,Nigeria,2036.08789039316,1.28552651021533,17.0394878776349,115.306695300965,617.662987026626,78.0793306999988,2.5704958510628,12.1690859623337,9.24283381881277,47.9872459695365,60.2183519442755,4.6
245,Nigeria,1944.33526155043,1.52185427129503,17.3582571007852,110.288152532651,638.572575280032,72.3923791880765,2.58221128972411,11.8132224482409,9.640401019597228,45.5435174078452,63.7125126798652,13.1
246,Nicaragua,2426.17619189538,14.616845746566,10.8398064110415,200.226801073054,793.018415448309,33.8897392405652,2.58806218279015,12.0285537228313,7.78496484517124,64.9135403337715,58.3259317941938,17.9
247,Nicaragua,2355.60366104164,15.0519754682389,11.0959889232842,191.960375067895,756.550704761543,31.9195067344871,2.60134429631318,11.9992321261017,8.15337055222433,63.3706471483876,60.5078297207953,29.0
248,Netherlands,2139.3181279588,5.71085829806788,12.9611185661809,172.45826314805,1277.38252081766,91.67416389355688,2.71475612067487,11.9933460926351,13.4531408382718,100.05369937598,45.594924764656,20.8
249,Netherlands,1852.86262386991,6.01866735372035,12.884444991909,183.033956593082,1258.258340943,89.6901459885607,2.69224507357912,11.965338161988,13.5598817416601,98.7192532118621,46.0308875244755,20.0
250,Norway,2762.22346587306,11.881023574575,16.1722037514285,253.067540368212,1267.42048977443,856.129622711514,2.62351858993183,13.0284980915418,13.3731877292051,100.658586536303,46.2362060554959,23.6
251,Norway,2550.25068803574,12.4258890731198,17.6482921278939,254.679036723486,1236.6753147177,826.923390955361,2.60673375560669,12.9724311904103,13.7291041706393,93.989477932875,49.5039583097375,22.5
252,Nepal,3066.86665236537,3.39234207982442,47.36251852523,91.4080036323432,824.621382477251,52.6130191344598,2.32855691758725,4.00580796202866,2.8290370233506,49.2959983430533,75.8184473604268,2.7
253,Nepal,3051.85979863216,5.89429034079151,50.4034573603872,81.7394611414832,849.191391588984,52.6611454517966,2.32334632255451,3.8837047869207,2.74855825786416,49.3444439767693,79.0692620475456,5.4
254,New Zealand,2146.77810506508,14.5913298072233,16.4153158785771,196.432195259906,963.462211923996,277.714809539262,2.62580807736017,15.2720433119424,14.304186426818,113.286554593488,45.6590801213174,30.1
255,New Zealand,2178.70183884856,15.1725527121675,20.0102644023673,254.965463334828,997.492783362903,274.901424261834,2.71818291848111,15.1169982430704,17.3514475670481,105.922951968516,48.8173606015265,31.4
256,Oman,3473.83758967575,10.3348477517393,32.4223185636965,314.620974999251,977.082502264337,113.027026445415,2.72289203767504,14.6067246759539,10.3639195184777,83.4475733865663,53.4010147874993,22.9
257,Oman,3170.43122231222,11.8944549652494,30.1816002596329,284.765335013766,973.324941858531,106.533664110913,2.73431377662223,13.0802867360394,10.7971898506945,72.1692936800702,55.7446152855927,33.7
258,Pakistan,3059.26293049344,12.898254045304,15.5652833408555,156.613895248162,651.161878274213,24.479163161369,2.58289271835208,6.13776762073639,8.99863035387216,40.9492549640296,66.5127173818672,6.0
259,Pakistan,2986.52064648684,16.8614225161078,16.9399614241169,158.657874341609,655.981210566755,23.3498466342464,2.59151293188374,5.94384670019525,9.30351342978825,41.8058744059277,69.0867127675101,11.3
260,Panama,2416.50570268515,14.7113080786587,16.1818357198192,294.579286071042,968.257351621384,193.988139703789,2.67868258449277,12.2744364194272,8.3982843494664,75.3818555882974,55.1090755144659,17.8
261,Panama,2333.51037903489,15.4063016565167,16.5305026274279,282.733584962431,922.627594372659,181.931911734586,2.69036735788729,12.2424392186253,8.84382217297506,73.6096295675801,57.3732946920242,27.6
262,Peru,2383.48119447378,7.51408093449019,10.9084577298316,256.141196644867,586.728192764275,161.245393669283,2.56961833394444,15.4502114265142,7.10996693788011,79.9891948613047,57.0560791634462,15.2
263,Peru,2300.12687187605,8.09596244055732,11.1365363848587,245.72886106629,559.602960999126,152.256499363715,2.58319614285284,15.3827674264667,7.53582115395689,77.863527781208,59.2994733191377,24.2
264,Philippines,2423.04779481831,8.00831917113292,7.80716803021618,225.866735510986,467.483643269389,532.041629566181,2.40402214155224,12.6573102268581,21.8979123971393,73.57992003434,63.8250614598153,5.2
265,Philippines,2402.46593417496,11.8926459207286,7.93427524331149,254.168385330556,505.737367834701,527.740139520023,2.41628279307566,12.6304837922571,23.9213507602673,73.0626704164454,63.9488779828554,7.5
266,Papua New Guinea,2664.15290268835,9.89181130580285e-70,3.43422741617909,410.32665076223,756.947766429293,1.60981430305551,2.58699907982938,8.81685799969217,14.1937314976191,66.5128163996679,58.878613996615,16.6
267,Papua New Guinea,2658.68899464832,1.54518956328588e-66,3.55151445801787,404.85193215388,823.338520893956,1.58941816028947,2.60345237364392,8.85671971189068,14.6538084536572,65.7511437533714,60.0166379744392,25.8
268,Poland,3814.45392909879,9.95421785438128,16.5381290848093,378.631267940335,2159.8737811335,32.4744669879211,2.51362097539229,21.2846488138391,12.7073057265077,95.8116586794891,45.457864843248,23.7
269,Poland,2479.23280844749,7.52032874934914,13.0573636638427,282.062042383895,1338.45869752905,25.9785591901203,2.56177911333056,16.3006591103954,13.7190288271415,66.4376010904634,54.9299531197892,22.2
270,Portugal,3084.35336157981,5.27787907873339,16.2792724296536,274.403925393378,1335.00217028042,952.753164580703,2.6592743642577,12.03026229376,9.64015682833212,87.3612269426722,46.7062006593051,20.3
271,Portugal,3113.0836749152,5.55402365192674,17.0860409691375,275.2076412361,1387.90563073642,939.385200133883,2.67330306003751,11.6929709732089,9.639268587741332,88.7672277675236,48.7974603069987,21.2
272,Paraguay,2408.10320980868,8.30003663111274,11.0744594404042,436.614907555085,1500.1697138073,89.6864226878879,2.76738909051418,9.580656879037107,9.3064478634865,79.4054492689849,54.6065229566896,17.1
273,Paraguay,2332.77039519408,8.91759321186917,11.3367258270823,418.448985554132,1440.67814541603,83.4180128166528,2.78212769503693,9.58806014056506,9.784974611101372,77.3104144295598,56.862785461002,23.4
274,Qatar,3635.70294366881,8.59735417905079,19.6616492300289,274.665518874389,1109.75533235757,46.6502996173623,2.71281106454363,14.9124619218205,10.4991155094098,86.3071264961787,53.175184935907,32.5
275,Qatar,3310.649419922,10.1878736441766,18.163129582646,248.843856250673,1114.07561759835,44.9116522336719,2.7271654429448,13.3914871838122,11.0285542533001,74.0012149496587,55.5459955340412,43.1
276,Romania,3880.9931721675,6.90727333982849,21.9252467745331,351.937880672289,310.566254018186,777.196276485893,2.20812077936307,15.1795790452187,11.6291988603775,82.3142061768668,36.9875395541044,23.4
277,Romania,3633.57681820281,6.24633387125249,21.2591271303983,341.828187401901,285.342285428749,638.198227194097,2.24206689162598,15.0529502035914,11.4413076795263,78.2219732017901,46.0552371203718,21.6
278,Russian Federation,2773.43182429202,15.4486836885799,22.2801150586505,361.453808776608,701.506873336483,910.209198055749,2.57277914630862,15.9641568971649,11.4673344120762,79.2055468102395,45.9340246267396,18.1
